# GRID
# 0.0 0.1 101 0.0 1.0 101
0.006 0.7
0.006 0.71
0.006 0.72
0.006 0.73
0.006 0.74
0.006 0.75
0.006 0.76
0.006 0.77
0.006 0.78
0.006 0.79
0.006 0.8
0.006 0.81
0.006 0.82
0.006 0.83
0.006 0.84
0.006 0.85
0.006 0.86
0.006 0.87
0.006 0.88
0.006 0.89
0.006 0.9
0.006 0.91
0.006 0.92
0.006 0.93
0.006 0.94
0.006 0.95
0.006 0.96
0.006 0.97
0.006 0.98
0.006 0.99
0.006 1
0.007 0
0.007 0.01
0.007 0.02
0.007 0.03
0.007 0.04
0.007 0.05
0.007 0.06
0.007 0.07
0.007 0.08
0.007 0.09
0.007 0.1
0.007 0.11
0.007 0.12
0.007 0.13
0.007 0.14
0.007 0.15
0.007 0.16
0.007 0.17
0.007 0.18
0.007 0.19
0.007 0.2
0.007 0.21
0.007 0.22
0.007 0.23
0.007 0.24
0.007 0.25
0.007 0.26
0.007 0.27
0.007 0.28
0.007 0.29
0.007 0.3
0.007 0.31
0.007 0.32
0.007 0.33
0.007 0.34
0.007 0.35
0.007 0.36
0.007 0.37
0.007 0.38
0.007 0.39
0.007 0.4
0.007 0.41
0.007 0.42
0.007 0.43
0.007 0.44
0.007 0.45
0.007 0.46
0.007 0.47
0.007 0.48
0.007 0.49
0.007 0.5
0.007 0.51
0.007 0.52
0.007 0.53
0.007 0.54
0.007 0.55
0.007 0.56
0.007 0.57
0.007 0.58
0.007 0.59
0.007 0.6
0.007 0.61
0.007 0.62
0.007 0.63
0.007 0.64
0.007 0.65
0.007 0.66
0.007 0.67
0.007 0.68
0.007 0.69
0.007 0.7
0.007 0.71
0.007 0.72
0.007 0.73
0.007 0.74
0.007 0.75
0.007 0.76
0.007 0.77
0.007 0.78
0.007 0.79
0.007 0.8
0.007 0.81
0.007 0.82
0.007 0.83
0.007 0.84
0.007 0.85
0.007 0.86
0.007 0.87
0.007 0.88
0.007 0.89
0.007 0.9
0.007 0.91
0.007 0.92
0.007 0.93
0.007 0.94
0.007 0.95
0.007 0.96
0.007 0.97
0.007 0.98
0.007 0.99
0.007 1
0.008 0
0.008 0.01
0.008 0.02
0.008 0.03
0.008 0.04
0.008 0.05
0.008 0.06
0.008 0.07
0.008 0.08
0.008 0.09
0.008 0.1
0.008 0.11
0.008 0.12
0.008 0.13
0.008 0.14
0.008 0.15
0.008 0.16
0.008 0.17
0.008 0.18
0.008 0.19
0.008 0.2
0.008 0.21
0.008 0.22
0.008 0.23
0.008 0.24
0.008 0.25
0.008 0.26
0.008 0.27
0.008 0.28
0.008 0.29
0.008 0.3
0.008 0.31
0.008 0.32
0.008 0.33
0.008 0.34
0.008 0.35
0.008 0.36
0.008 0.37
0.008 0.38
0.008 0.39
0.008 0.4
0.008 0.41
0.008 0.42
0.008 0.43
0.008 0.44
0.008 0.45
0.008 0.46
0.008 0.47
0.008 0.48
0.008 0.49
0.008 0.5
0.008 0.51
0.008 0.52
0.008 0.53
0.008 0.54
0.008 0.55
0.008 0.56
0.008 0.57
0.008 0.58
0.008 0.59
0.008 0.6
0.008 0.61
0.008 0.62
0.008 0.63
0.008 0.64
0.008 0.65
0.008 0.66
0.008 0.67
0.008 0.68
0.008 0.69
0.008 0.7
0.008 0.71
0.008 0.72
0.008 0.73
0.008 0.74
0.008 0.75
0.008 0.76
0.008 0.77
0.008 0.78
0.008 0.79
0.008 0.8
0.008 0.81
0.008 0.82
0.008 0.83
0.008 0.84
0.008 0.85
0.008 0.86
0.008 0.87
0.008 0.88
0.008 0.89
0.008 0.9
0.008 0.91
0.008 0.92
0.008 0.93
0.008 0.94
0.008 0.95
0.008 0.96
0.008 0.97
0.008 0.98
0.008 0.99
0.008 1
0.009 0
0.009 0.01
0.009 0.02
0.009 0.03
0.009 0.04
0.009 0.05
0.009 0.06
0.009 0.07
0.009 0.08
0.009 0.09
0.009 0.1
0.009 0.11
0.009 0.12
0.009 0.13
0.009 0.14
0.009 0.15
0.009 0.16
0.009 0.17
0.009 0.18
0.009 0.19
0.009 0.2
0.009 0.21
0.009 0.22
0.009 0.23
0.009 0.24
0.009 0.25
0.009 0.26
0.009 0.27
0.009 0.28
0.009 0.29
0.009 0.3
0.009 0.31
0.009 0.32
0.009 0.33
0.009 0.34
0.009 0.35
0.009 0.36
0.009 0.37
0.009 0.38
0.009 0.39
0.009 0.4
0.009 0.41
0.009 0.42
0.009 0.43
0.009 0.44
0.009 0.45
0.009 0.46
0.009 0.47
0.009 0.48
0.009 0.49
0.009 0.5
0.009 0.51
0.009 0.52
0.009 0.53
0.009 0.54
0.009 0.55
0.009 0.56
0.009 0.57
0.009 0.58
0.009 0.59
0.009 0.6
0.009 0.61
0.009 0.62
0.009 0.63
0.009 0.64
0.009 0.65
0.009 0.66
0.009 0.67
0.009 0.68
0.009 0.69
0.009 0.7
0.009 0.71
0.009 0.72
0.009 0.73
0.009 0.74
0.009 0.75
0.009 0.76
0.009 0.77
0.009 0.78
0.009 0.79
0.009 0.8
0.009 0.81
0.009 0.82
0.009 0.83
0.009 0.84
0.009 0.85
0.009 0.86
0.009 0.87
0.009 0.88
0.009 0.89
0.009 0.9
0.009 0.91
0.009 0.92
0.009 0.93
0.009 0.94
0.009 0.95
0.009 0.96
0.009 0.97
0.009 0.98
0.009 0.99
0.009 1
0.01 0
0.01 0.01
0.01 0.02
0.01 0.03
0.01 0.04
0.01 0.05
0.01 0.06
0.01 0.07
0.01 0.08
0.01 0.09
0.01 0.1
0.01 0.11
0.01 0.12
0.01 0.13
0.01 0.14
0.01 0.15
0.01 0.16
0.01 0.17
0.01 0.18
0.01 0.19
0.01 0.2
0.01 0.21
0.01 0.22
0.01 0.23
0.01 0.24
0.01 0.25
0.01 0.26
0.01 0.27
0.01 0.28
0.01 0.29
0.01 0.3
0.01 0.31
0.01 0.32
0.01 0.33
0.01 0.34
0.01 0.35
0.01 0.36
0.01 0.37
0.01 0.38
0.01 0.39
0.01 0.4
0.01 0.41
0.01 0.42
0.01 0.43
0.01 0.44
0.01 0.45
0.01 0.46
0.01 0.47
0.01 0.48
0.01 0.49
0.01 0.5
0.01 0.51
0.01 0.52
0.01 0.53
0.01 0.54
0.01 0.55
0.01 0.56
0.01 0.57
0.01 0.58
0.01 0.59
0.01 0.6
0.01 0.61
0.01 0.62
0.01 0.63
0.01 0.64
0.01 0.65
0.01 0.66
0.01 0.67
0.01 0.68
0.01 0.69
0.01 0.7
0.01 0.71
0.01 0.72
0.01 0.73
0.01 0.74
0.01 0.75
0.01 0.76
0.01 0.77
0.01 0.78
0.01 0.79
0.01 0.8
0.01 0.81
0.01 0.82
0.01 0.83
0.01 0.84
0.01 0.85
0.01 0.86
0.01 0.87
0.01 0.88
0.01 0.89
0.01 0.9
0.01 0.91
0.01 0.92
0.01 0.93
0.01 0.94
0.01 0.95
0.01 0.96
0.01 0.97
0.01 0.98
0.01 0.99
0.01 1
0.011 0
0.011 0.01
0.011 0.02
0.011 0.03
0.011 0.04
0.011 0.05
0.011 0.06
0.011 0.07
0.011 0.08
0.011 0.09
0.011 0.1
0.011 0.11
0.011 0.12
0.011 0.13
0.011 0.14
0.011 0.15
0.011 0.16
0.011 0.17
0.011 0.18
0.011 0.19
0.011 0.2
0.011 0.21
0.011 0.22
0.011 0.23
0.011 0.24
0.011 0.25
0.011 0.26
0.011 0.27
0.011 0.28
0.011 0.29
0.011 0.3
0.011 0.31
0.011 0.32
0.011 0.33
0.011 0.34
0.011 0.35
0.011 0.36
0.011 0.37
0.011 0.38
0.011 0.39
0.011 0.4
0.011 0.41
0.011 0.42
0.011 0.43
0.011 0.44
0.011 0.45
0.011 0.46
0.011 0.47
0.011 0.48
0.011 0.49
0.011 0.5
0.011 0.51
0.011 0.52
0.011 0.53
0.011 0.54
0.011 0.55
0.011 0.56
0.011 0.57
0.011 0.58
0.011 0.59
0.011 0.6
0.011 0.61
0.011 0.62
0.011 0.63
0.011 0.64
0.011 0.65
0.011 0.66
0.011 0.67
0.011 0.68
0.011 0.69
0.011 0.7
0.011 0.71
0.011 0.72
0.011 0.73
0.011 0.74
0.011 0.75
0.011 0.76
0.011 0.77
0.011 0.78
0.011 0.79
0.011 0.8
0.011 0.81
0.011 0.82
0.011 0.83
0.011 0.84
0.011 0.85
0.011 0.86
0.011 0.87
0.011 0.88
0.011 0.89
0.011 0.9
0.011 0.91
0.011 0.92
0.011 0.93
0.011 0.94
0.011 0.95
0.011 0.96
0.011 0.97
0.011 0.98
0.011 0.99
0.011 1
0.012 0
0.012 0.01
0.012 0.02
0.012 0.03
0.012 0.04
0.012 0.05
0.012 0.06
0.012 0.07
0.012 0.08
0.012 0.09
0.012 0.1
0.012 0.11
0.012 0.12
0.012 0.13
0.012 0.14
0.012 0.15
0.012 0.16
0.012 0.17
0.012 0.18
0.012 0.19
0.012 0.2
0.012 0.21
0.012 0.22
0.012 0.23
0.012 0.24
0.012 0.25
0.012 0.26
0.012 0.27
0.012 0.28
0.012 0.29
0.012 0.3
0.012 0.31
0.012 0.32
0.012 0.33
0.012 0.34
0.012 0.35
0.012 0.36
0.012 0.37
0.012 0.38
0.012 0.39
0.012 0.4
0.012 0.41
0.012 0.42
0.012 0.43
0.012 0.44
0.012 0.45
0.012 0.46
0.012 0.47
0.012 0.48
0.012 0.49
0.012 0.5
0.012 0.51
0.012 0.52
0.012 0.53
0.012 0.54
0.012 0.55
0.012 0.56
0.012 0.57
0.012 0.58
0.012 0.59
0.012 0.6
0.012 0.61
0.012 0.62
0.012 0.63
0.012 0.64
0.012 0.65
0.012 0.66
0.012 0.67
0.012 0.68
0.012 0.69
0.012 0.7
0.012 0.71
0.012 0.72
0.012 0.73
0.012 0.74
0.012 0.75
0.012 0.76
0.012 0.77
0.012 0.78
0.012 0.79
0.012 0.8
0.012 0.81
0.012 0.82
0.012 0.83
0.012 0.84
0.012 0.85
0.012 0.86
0.012 0.87
0.012 0.88
0.012 0.89
0.012 0.9
0.012 0.91
0.012 0.92
0.012 0.93
0.012 0.94
0.012 0.95
0.012 0.96
0.012 0.97
0.012 0.98
0.012 0.99
0.012 1
0.013 0
0.013 0.01
0.013 0.02
0.013 0.03
0.013 0.04
0.013 0.05
0.013 0.06
0.013 0.07
0.013 0.08
0.013 0.09
0.013 0.1
0.013 0.11
0.013 0.12
0.013 0.13
0.013 0.14
0.013 0.15
0.013 0.16
0.013 0.17
0.013 0.18
0.013 0.19
0.013 0.2
0.013 0.21
0.013 0.22
0.013 0.23
0.013 0.24
0.013 0.25
0.013 0.26
0.013 0.27
0.013 0.28
0.013 0.29
0.013 0.3
0.013 0.31
0.013 0.32
0.013 0.33
0.013 0.34
0.013 0.35
0.013 0.36
0.013 0.37
0.013 0.38
0.013 0.39
0.013 0.4
0.013 0.41
0.013 0.42
0.013 0.43
0.013 0.44
0.013 0.45
0.013 0.46
0.013 0.47
0.013 0.48
0.013 0.49
0.013 0.5
0.013 0.51
0.013 0.52
0.013 0.53
0.013 0.54
0.013 0.55
0.013 0.56
0.013 0.57
0.013 0.58
0.013 0.59
0.013 0.6
0.013 0.61
0.013 0.62
0.013 0.63
0.013 0.64
0.013 0.65
0.013 0.66
0.013 0.67
0.013 0.68
0.013 0.69
0.013 0.7
0.013 0.71
0.013 0.72
0.013 0.73
0.013 0.74
0.013 0.75
0.013 0.76
0.013 0.77
0.013 0.78
0.013 0.79
0.013 0.8
0.013 0.81
0.013 0.82
0.013 0.83
0.013 0.84
0.013 0.85
0.013 0.86
0.013 0.87
0.013 0.88
0.013 0.89
0.013 0.9
0.013 0.91
0.013 0.92
0.013 0.93
0.013 0.94
0.013 0.95
0.013 0.96
0.013 0.97
0.013 0.98
0.013 0.99
0.013 1
0.014 0
0.014 0.01
0.014 0.02
0.014 0.03
0.014 0.04
0.014 0.05
0.014 0.06
0.014 0.07
0.014 0.08
0.014 0.09
0.014 0.1
0.014 0.11
0.014 0.12
0.014 0.13
0.014 0.14
0.014 0.15
0.014 0.16
0.014 0.17
0.014 0.18
0.014 0.19
0.014 0.2
0.014 0.21
0.014 0.22
0.014 0.23
0.014 0.24
0.014 0.25
0.014 0.26
0.014 0.27
0.014 0.28
0.014 0.29
0.014 0.3
0.014 0.31
0.014 0.32
0.014 0.33
0.014 0.34
0.014 0.35
0.014 0.36
0.014 0.37
0.014 0.38
0.014 0.39
0.014 0.4
0.014 0.41
0.014 0.42
0.014 0.43
0.014 0.44
0.014 0.45
0.014 0.46
0.014 0.47
0.014 0.48
0.014 0.49
0.014 0.5
0.014 0.51
0.014 0.52
0.014 0.53
0.014 0.54
0.014 0.55
0.014 0.56
0.014 0.57
0.014 0.58
0.014 0.59
0.014 0.6
0.014 0.61
0.014 0.62
0.014 0.63
0.014 0.64
0.014 0.65
0.014 0.66
0.014 0.67
0.014 0.68
0.014 0.69
0.014 0.7
0.014 0.71
0.014 0.72
0.014 0.73
0.014 0.74
0.014 0.75
0.014 0.76
0.014 0.77
0.014 0.78
0.014 0.79
0.014 0.8
0.014 0.81
0.014 0.82
0.014 0.83
0.014 0.84
0.014 0.85
0.014 0.86
0.014 0.87
0.014 0.88
0.014 0.89
0.014 0.9
0.014 0.91
0.014 0.92
0.014 0.93
0.014 0.94
0.014 0.95
0.014 0.96
0.014 0.97
0.014 0.98
0.014 0.99
0.014 1
0.015 0
0.015 0.01
0.015 0.02
0.015 0.03
0.015 0.04
0.015 0.05
0.015 0.06
0.015 0.07
0.015 0.08
0.015 0.09
0.015 0.1
0.015 0.11
0.015 0.12
0.015 0.13
0.015 0.14
0.015 0.15
0.015 0.16
0.015 0.17
0.015 0.18
0.015 0.19
0.015 0.2
0.015 0.21
0.015 0.22
0.015 0.23
0.015 0.24
0.015 0.25
0.015 0.26
0.015 0.27
0.015 0.28
0.015 0.29
0.015 0.3
0.015 0.31
0.015 0.32
0.015 0.33
0.015 0.34
0.015 0.35
0.015 0.36
0.015 0.37
0.015 0.38
0.015 0.39
0.015 0.4
0.015 0.41
0.015 0.42
0.015 0.43
0.015 0.44
0.015 0.45
0.015 0.46
0.015 0.47
0.015 0.48
0.015 0.49
0.015 0.5
0.015 0.51
0.015 0.52
0.015 0.53
0.015 0.54
0.015 0.55
0.015 0.56
0.015 0.57
0.015 0.58
0.015 0.59
0.015 0.6
0.015 0.61
0.015 0.62
0.015 0.63
0.015 0.64
0.015 0.65
0.015 0.66
0.015 0.67
0.015 0.68
0.015 0.69
0.015 0.7
0.015 0.71
0.015 0.72
0.015 0.73
0.015 0.74
0.015 0.75
0.015 0.76
0.015 0.77
0.015 0.78
0.015 0.79
0.015 0.8
0.015 0.81
0.015 0.82
0.015 0.83
0.015 0.84
0.015 0.85
0.015 0.86
0.015 0.87
0.015 0.88
0.015 0.89
0.015 0.9
0.015 0.91
0.015 0.92
0.015 0.93
0.015 0.94
0.015 0.95
0.015 0.96
0.015 0.97
0.015 0.98
0.015 0.99
0.015 1
0.016 0
0.016 0.01
0.016 0.02
0.016 0.03
0.016 0.04
0.016 0.05
0.016 0.06
0.016 0.07
0.016 0.08
0.016 0.09
0.016 0.1
0.016 0.11
0.016 0.12
0.016 0.13
0.016 0.14
0.016 0.15
0.016 0.16
0.016 0.17
0.016 0.18
0.016 0.19
0.016 0.2
0.016 0.21
0.016 0.22
0.016 0.23
0.016 0.24
0.016 0.25
0.016 0.26
0.016 0.27
0.016 0.28
0.016 0.29
0.016 0.3
0.016 0.31
0.016 0.32
0.016 0.33
0.016 0.34
0.016 0.35
0.016 0.36
0.016 0.37
0.016 0.38
0.016 0.39
0.016 0.4
0.016 0.41
0.016 0.42
0.016 0.43
0.016 0.44
0.016 0.45
0.016 0.46
0.016 0.47
0.016 0.48
0.016 0.49
0.016 0.5
0.016 0.51
0.016 0.52
0.016 0.53
0.016 0.54
0.016 0.55
0.016 0.56
0.016 0.57
0.016 0.58
0.016 0.59
0.016 0.6
0.016 0.61
0.016 0.62
0.016 0.63
0.016 0.64
0.016 0.65
0.016 0.66
0.016 0.67
0.016 0.68
0.016 0.69
0.016 0.7
0.016 0.71
0.016 0.72
0.016 0.73
0.016 0.74
0.016 0.75
0.016 0.76
0.016 0.77
0.016 0.78
0.016 0.79
0.016 0.8
0.016 0.81
0.016 0.82
0.016 0.83
0.016 0.84
0.016 0.85
0.016 0.86
0.016 0.87
0.016 0.88
0.016 0.89
0.016 0.9
0.016 0.91
0.016 0.92
0.016 0.93
0.016 0.94
0.016 0.95
0.016 0.96
0.016 0.97
0.016 0.98
0.016 0.99
0.016 1
0.017 0
0.017 0.01
0.017 0.02
0.017 0.03
0.017 0.04
0.017 0.05
0.017 0.06
0.017 0.07
0.017 0.08
0.017 0.09
0.017 0.1
0.017 0.11
0.017 0.12
0.017 0.13
0.017 0.14
0.017 0.15
0.017 0.16
0.017 0.17
0.017 0.18
0.017 0.19
0.017 0.2
0.017 0.21
0.017 0.22
0.017 0.23
0.017 0.24
0.017 0.25
0.017 0.26
0.017 0.27
0.017 0.28
0.017 0.29
0.017 0.3
0.017 0.31
0.017 0.32
0.017 0.33
0.017 0.34
0.017 0.35
0.017 0.36
0.017 0.37
0.017 0.38
0.017 0.39
0.017 0.4
0.017 0.41
0.017 0.42
0.017 0.43
0.017 0.44
0.017 0.45
0.017 0.46
0.017 0.47
0.017 0.48
0.017 0.49
0.017 0.5
0.017 0.51
0.017 0.52
0.017 0.53
0.017 0.54
0.017 0.55
0.017 0.56
0.017 0.57
0.017 0.58
0.017 0.59
